variables = "X", "Y", "Area Fraction"
zone N=1360, E=2612, F=FEPOINT, ET=TRIANGLE

 884	  25	0.0571
 870	   0	0.0657
 855	  75	0.0848
 826	  75	0.0848
 580	  50	0.0614
 696	   0	0.0638
 667	   0	0.0590
 667	  50	0.0690
 652	  75	0.0762
 522	   0	0.0505
 623	 175	0.1343
 971	 375	0.0665
 957	 400	0.0650
 739	 175	0.1190
 797	 125	0.1067
 812	  50	0.0676
 797	  75	0.0800
 783	  50	0.0662
 768	  75	0.0762
 710	  75	0.0771
 739	  75	0.0800
 696	  50	0.0586
 681	  75	0.0719
 710	 175	0.1095
 667	 150	0.1100
 710	 125	0.0943
 725	 150	0.1029
 696	 400	0.1310
 913	 425	0.0776
 899	 450	0.0833
 870	 450	0.0990
 855	 475	0.1057
 884	 475	0.0905
 928	 400	0.0657
 884	 375	0.1024
 870	 400	0.1095
 899	 350	0.0810
 913	 375	0.0781
 928	 350	0.0910
 841	 300	0.1171
 870	 350	0.0971
 841	 350	0.1081
 884	 325	0.0986
 913	 325	0.0895
 841	 450	0.1114
 768	 425	0.1500
 783	 400	0.1324
 768	 375	0.1386
 754	 350	0.1557
 783	 350	0.1295
 739	 225	0.1433
 551	 250	0.1424
 565	 225	0.1500
 580	 250	0.1386
 681	 225	0.1519
 768	 325	0.1457
 754	 300	0.1586
 768	 275	0.1562
 696	 300	0.1181
 681	 275	0.1305
 594	 275	0.1310
 580	 300	0.1281
 725	 350	0.1429
 710	 325	0.1329
 696	 350	0.1181
 739	 325	0.1633
 725	 300	0.1476
  72	 975	0.0629
  58	 950	0.0638
 116	 950	0.0738
 101	 925	0.0743
 130	 975	0.0762
  14	 925	0.0575
  29	 950	0.0638
  43	 825	0.0686
  58	 850	0.0748
 145	 900	0.0990
 116	 900	0.0929
 101	 875	0.0981
 116	 850	0.1048
   0	 700	0.0456
   0	 600	0.0603
 203	 650	0.1252
 217	 625	0.1452
 159	 625	0.1100
 130	 625	0.1043
 174	 650	0.1152
 188	 625	0.1276
  87	 650	0.0738
 101	 675	0.0905
 188	 675	0.1119
 159	 675	0.1148
 145	 650	0.1152
 145	 700	0.0976
 101	 775	0.0781
 159	 775	0.1162
 145	 750	0.1110
 188	 775	0.1333
 203	 750	0.1310
 174	 800	0.1138
 435	 900	0.0867
 420	 925	0.0690
 391	 925	0.0886
 362	 975	0.0743
 348	 950	0.0643
 290	 900	0.0962
 275	 575	0.1433
 232	 600	0.1405
 261	 600	0.1543
 348	 550	0.1081
 261	 500	0.1495
 261	 550	0.1424
 246	 525	0.1414
 261	 650	0.1410
 203	 700	0.1338
 188	 725	0.1281
 246	 725	0.1590
 232	 750	0.1400
 275	 725	0.1386
 290	 750	0.1390
 319	 650	0.1129
 333	 725	0.1481
 304	 675	0.1300
 522	 750	0.1438
 493	 750	0.1514
 464	 750	0.1543
 449	 725	0.1443
 319	 750	0.1371
 333	 825	0.1114
 275	 775	0.1448
 304	 775	0.1357
 406	 800	0.1390
 435	 800	0.1357
 377	 550	0.0924
 391	 525	0.0967
 420	 875	0.1043
 435	 850	0.1171
 406	 850	0.1052
 391	 825	0.1214
 783	 850	0.1052
 536	 925	0.0700
 551	 950	0.0586
 449	 825	0.1138
 710	 875	0.1095
 681	 875	0.1029
 696	 850	0.1162
 681	 825	0.1224
 652	 775	0.1443
 449	 525	0.0700
 507	 475	0.0638
 493	 500	0.0548
 493	 600	0.0910
 507	 625	0.0957
 536	 625	0.1005
 493	 550	0.0629
 362	 375	0.1105
 304	 375	0.1300
 507	 375	0.0995
 420	 425	0.0833
 391	 425	0.0990
 464	 500	0.0648
 290	 450	0.1290
 275	 475	0.1376
 319	 500	0.1200
 188	 975	0.0619
 232	 950	0.0690
 246	 925	0.0776
 217	 925	0.0710
 159	 925	0.0838
 159	 875	0.1067
 275	 875	0.1005
 261	 850	0.1052
 159	 375	0.1133
 145	 350	0.1081
 203	 300	0.1157
 188	 325	0.1310
 130	 325	0.1038
 159	 325	0.1210
 174	 400	0.1233
 188	 375	0.1257
 275	 325	0.1529
 290	 350	0.1400
 275	 375	0.1343
 261	 350	0.1562
 275	 425	0.1333
 304	 425	0.1219
 232	 400	0.1400
 217	 425	0.1400
 290	 400	0.1248
   0	 500	0.0586
  14	 475	0.0530
  14	 375	0.0491
   0	 350	0.0659
  43	 475	0.0657
  72	 425	0.0738
  43	 425	0.0710
  14	 275	0.0419
  14	 325	0.0625
  29	 350	0.0714
  43	 375	0.0681
  29	 400	0.0505
  72	 325	0.0786
  87	 350	0.0805
 116	 400	0.0857
 942	 825	0.0790
 971	 825	0.0658
 783	 900	0.0838
 812	 900	0.0967
 841	 900	0.0895
 768	 975	0.0714
 797	 975	0.0600
 899	 900	0.0952
 870	 900	0.0852
 870	 600	0.1067
 899	 550	0.0829
 928	 550	0.0729
 942	 525	0.0810
 971	 675	0.0655
 971	 725	0.0579
 971	 575	0.0622
 826	 625	0.1038
 928	 650	0.0633
 913	 675	0.0748
 855	 625	0.1014
 696	 500	0.1238
 754	 550	0.1362
 783	 550	0.1271
 768	 525	0.1329
 797	 525	0.1290
 870	 550	0.0976
 855	 825	0.1143
 884	 825	0.1024
 942	 725	0.0643
 870	 800	0.1162
 913	 775	0.0795
 551	 650	0.1057
 522	 650	0.1110
 565	 625	0.0971
 623	 975	0.0410
 623	 925	0.0890
 638	 950	0.0657
 710	 975	0.0819
 681	 925	0.0733
 696	 950	0.0867
 565	 925	0.0690
 551	 850	0.1100
 609	 900	0.0924
 522	 400	0.0776
 565	 425	0.0814
 710	 525	0.1300
 623	 475	0.0948
 594	 475	0.0829
 580	 500	0.0810
 391	 325	0.1205
 362	 325	0.1076
 420	 275	0.1486
 406	 300	0.1414
 391	 275	0.1486
 348	 300	0.1195
 362	 275	0.1319
 333	 325	0.1148
 377	 400	0.1095
 406	 400	0.0990
 420	 325	0.1181
 406	 350	0.1048
 435	 300	0.1276
 464	 350	0.1252
 435	 350	0.1071
 174	  50	0.0714
 319	  50	0.0805
 116	  50	0.0629
 101	  25	0.0481
  58	 100	0.0676
  72	  75	0.0738
  14	 125	0.0586
  29	 100	0.0490
  14	  75	0.0584
  43	  75	0.0686
  29	 200	0.0590
   0	 200	0.0547
  43	 225	0.0667
 101	 175	0.0810
 261	 200	0.1362
 246	 225	0.1605
 275	 225	0.1495
 217	 225	0.1562
 217	 275	0.1390
 188	 275	0.1305
 174	 250	0.1319
 377	 200	0.1219
 391	 175	0.1105
 333	 175	0.1300
 420	 175	0.1195
 406	 150	0.1167
 377	  50	0.0690
 391	 125	0.0957
 420	 125	0.0967
 348	 100	0.0990
 232	 100	0.1033
 290	 150	0.1124
 275	 125	0.1033
 101	 275	0.0862
  43	 275	0.0662
  58	 250	0.0748
  87	 250	0.0838
 290	 250	0.1476
 304	 225	0.1410
 246	 275	0.1414
 304	 275	0.1438
 275	 275	0.1357
 261	 250	0.1490
 333	 275	0.1471
 333	 225	0.1319
 899	  50	0.0652
 928	  50	0.0652
 884	 225	0.1062
 913	 225	0.0857
 899	 250	0.0833
 870	 250	0.0952
 884	 275	0.0890
 841	   0	0.0495
 870	  50	0.0695
 841	  50	0.0752
 551	   0	0.0467
 565	  25	0.0548
 580	 200	0.1324
 493	 200	0.1233
 565	  75	0.0810
 536	  75	0.0848
 522	  50	0.0667
 507	  75	0.0733
 507	 175	0.1186
 768	 225	0.1300
 754	 200	0.1295
 797	 175	0.1224
 783	 150	0.1114
 725	 100	0.0914
 710	  25	0.0643
 725	  50	0.0690
 696	 150	0.0938
 667	 400	0.1076
 855	 525	0.1171
 870	 500	0.1052
 971	 275	0.0701
 899	 400	0.0957
 957	 350	0.0762
 942	 325	0.0786
 928	 300	0.0719
 971	 325	0.0642
 942	 375	0.0671
 870	 300	0.1033
 826	 475	0.1238
 855	 425	0.1081
 739	 275	0.1486
 725	 250	0.1433
 652	 225	0.1452
 638	 200	0.1362
 667	 250	0.1410
 812	 250	0.1267
 812	 300	0.1367
 855	 275	0.1095
 797	 325	0.1281
 783	 300	0.1429
 797	 275	0.1352
 826	 275	0.1252
 667	 300	0.1143
 739	 375	0.1552
  72	 925	0.0719
  87	 950	0.0733
 145	 950	0.0733
 130	 925	0.0800
  58	 800	0.0810
  87	 850	0.1000
 101	 825	0.1071
  72	 875	0.0790
  14	 675	0.0495
  29	 700	0.0543
  43	 675	0.0562
  14	 625	0.0590
  29	 600	0.0667
  43	 625	0.0671
  43	 575	0.0633
  29	 650	0.0543
   0	 650	0.0592
  14	 525	0.0635
  29	 500	0.0605
  43	 525	0.0657
  29	 550	0.0533
   0	 550	0.0488
 174	 600	0.1224
  72	 675	0.0748
  87	 700	0.0924
 116	 700	0.0929
 130	 725	0.0962
 159	 725	0.1086
 101	 725	0.0862
  58	 750	0.0743
 116	 750	0.0933
  87	 750	0.0752
 145	 800	0.1205
 130	 775	0.1052
 406	 950	0.0648
 420	 975	0.0590
 348	 900	0.0848
 362	 925	0.0800
 377	 950	0.0776
 319	 950	0.0676
 304	 925	0.0752
 304	 525	0.1186
 333	 525	0.1124
 246	 475	0.1467
 290	 500	0.1400
 304	 475	0.1276
 275	 525	0.1367
 275	 625	0.1400
 304	 625	0.1133
 290	 650	0.1300
 261	 700	0.1533
 246	 675	0.1414
 275	 675	0.1405
 232	 700	0.1590
 217	 725	0.1424
 217	 675	0.1290
 232	 650	0.1338
 290	 700	0.1400
 304	 725	0.1429
 478	 725	0.1424
 507	 725	0.1338
 348	 750	0.1557
 333	 775	0.1362
 362	 825	0.1171
 319	 800	0.1195
 420	 775	0.1371
 435	 750	0.1505
 362	 575	0.1038
 435	 600	0.0862
 435	 700	0.1324
 464	 700	0.1310
 362	 725	0.1476
 377	 750	0.1567
 420	 525	0.0800
 406	 550	0.0819
 406	 500	0.0790
 377	 500	0.0971
 391	 475	0.0800
 478	 575	0.0848
 449	 575	0.0762
 768	 825	0.1143
 841	 700	0.1090
 855	 725	0.1024
 449	 875	0.1033
 493	 900	0.0981
 522	 900	0.0910
 464	 800	0.1386
 464	 850	0.1033
 478	 875	0.1014
 739	 875	0.1090
 754	 800	0.1205
 710	 825	0.1219
 696	 800	0.1319
 696	 900	0.0852
 667	 900	0.0852
 652	 925	0.0819
 667	 850	0.1124
 652	 825	0.1029
 667	 800	0.1224
 580	 800	0.1381
 507	 775	0.1471
 464	 550	0.0752
 478	 525	0.0610
 507	 675	0.1171
 493	 650	0.0995
 478	 675	0.1124
 551	 600	0.0948
 536	 575	0.0762
 522	 600	0.0924
 507	 575	0.0843
 522	 550	0.0548
 536	 525	0.0629
 333	 425	0.1100
 362	 425	0.1000
 348	 400	0.1152
 333	 375	0.1210
 478	 375	0.1052
 377	 450	0.0876
 435	 450	0.0686
 420	 475	0.0790
 406	 450	0.0824
 348	 500	0.1129
 362	 475	0.1019
 362	 525	0.1114
 188	 925	0.0767
 203	 900	0.0852
 145	 850	0.1010
 130	 875	0.1090
 174	 900	0.0924
 203	 800	0.1310
 232	 800	0.1195
 217	 825	0.1214
 232	 850	0.1071
 232	 900	0.0886
 203	 350	0.1352
 232	 350	0.1552
 101	 325	0.0857
 116	 350	0.0895
 145	 300	0.1029
 116	 300	0.0976
 174	 300	0.0952
 246	 325	0.1624
 246	 375	0.1467
 261	 400	0.1414
  58	 300	0.0838
  43	 325	0.0643
  72	 375	0.0767
 913	 575	0.0814
 928	 600	0.0800
 913	 625	0.0762
 957	 650	0.0701
 971	 625	0.0714
 942	 575	0.0638
 957	 600	0.0710
 754	 600	0.1452
 884	 625	0.1000
 870	 650	0.1071
 899	 600	0.1038
 841	 650	0.1081
 884	 675	0.0957
 739	 475	0.1486
 710	 475	0.1262
 710	 575	0.1390
 725	 600	0.1343
 739	 575	0.1448
 797	 575	0.1319
 768	 575	0.1329
 812	 500	0.1290
 855	 575	0.1005
 826	 575	0.1276
 841	 550	0.1095
 826	 525	0.1248
 899	 750	0.0976
 913	 725	0.0790
 928	 750	0.0690
 884	 775	0.1076
 522	 700	0.1210
 536	 675	0.1186
 580	 650	0.1124
 594	 675	0.1190
 609	 650	0.1157
 536	 725	0.1400
 551	 750	0.1348
 667	 750	0.1548
 667	 700	0.1452
 652	 725	0.1410
 623	 775	0.1338
 667	 950	0.0810
 681	 975	0.0895
 594	 925	0.0719
 580	 900	0.0819
 551	 900	0.0781
 580	 850	0.0981
 580	 450	0.0895
 609	 450	0.0948
 551	 450	0.0667
 652	 375	0.1038
 623	 375	0.1043
 638	 350	0.1176
 551	 350	0.1043
 536	 325	0.1148
 536	 275	0.1381
 551	 300	0.1343
 725	 550	0.1433
 594	 525	0.0829
 609	 550	0.0929
 551	 500	0.0752
 377	 350	0.1090
 391	 375	0.1138
 406	 200	0.1267
 420	 225	0.1467
 435	 200	0.1276
 391	 225	0.1495
 406	 250	0.1438
 420	 375	0.0971
 145	  50	0.0648
 464	   0	0.0476
 478	  25	0.0610
 420	  25	0.0662
 435	  50	0.0543
 406	   0	0.0667
  87	 100	0.0790
 101	  75	0.0771
 130	 125	0.1086
 145	 150	0.1010
 116	 250	0.0933
 130	 275	0.0967
 145	 250	0.1062
 159	 225	0.1148
  43	 125	0.0576
  72	 175	0.0876
  87	 150	0.0829
 101	 125	0.0990
  72	 125	0.0724
  58	 150	0.0719
 232	 250	0.1452
 174	 150	0.1100
 203	 200	0.1262
 159	 175	0.1110
 159	 275	0.1114
 435	 150	0.1186
 449	 175	0.1233
 464	 100	0.0838
 435	 100	0.0710
 420	  75	0.0676
 362	 125	0.0976
 377	 100	0.0957
 333	  75	0.0910
 362	  75	0.0805
 246	  75	0.0790
 261	 100	0.0971
 275	 175	0.1252
 261	 150	0.1129
 304	  75	0.0843
 290	 200	0.1176
 304	 175	0.1190
 246	 125	0.1043
  87	 300	0.0910
  72	 225	0.0743
  58	 200	0.0790
 290	 300	0.1457
 261	 300	0.1567
 841	 100	0.1000
 957	 250	0.0683
 942	 275	0.0690
 913	 275	0.0862
 928	 250	0.0714
 899	 200	0.1005
 913	 175	0.0862
 841	 200	0.1162
 855	 225	0.1157
 971	 175	0.0601
 971	 225	0.0687
 942	 225	0.0724
 928	 200	0.0833
 536	  25	0.0562
 551	  50	0.0681
 638	 150	0.1181
 609	 150	0.1076
 594	 125	0.1014
 609	 100	0.0900
 609	 200	0.1424
 594	 175	0.1210
 565	 175	0.1186
 580	 150	0.1129
 507	 275	0.1329
 522	 250	0.1400
 478	 175	0.1138
 464	 200	0.1214
 522	 200	0.1276
 522	 100	0.0843
 493	 100	0.0852
 478	  75	0.0829
 783	 200	0.1252
 783	   0	0.0476
 797	  25	0.0543
 696	 100	0.0976
 739	  25	0.0619
 725	   0	0.0581
 754	  50	0.0710
 652	 125	0.1176
 681	 375	0.1224
 884	 525	0.0957
 899	 500	0.0810
 899	 300	0.0900
 841	 250	0.1267
 725	 400	0.1357
 710	 375	0.1390
  43	 925	0.0624
  72	 825	0.0900
  87	 800	0.0905
  72	 625	0.0714
  72	 575	0.0800
  58	 500	0.0738
 188	 575	0.1281
  72	 525	0.0786
 145	 400	0.0938
 188	 425	0.1410
 145	 550	0.1010
 145	 600	0.1167
 159	 575	0.1190
  72	 725	0.0838
 116	 800	0.0890
 130	 825	0.1110
 333	 925	0.0752
 290	 550	0.1210
 246	 625	0.1495
 348	 800	0.1205
 290	 800	0.1362
 420	 725	0.1405
 406	 750	0.1405
 420	 575	0.0790
 435	 550	0.0733
 420	 625	0.0962
 435	 650	0.1067
 478	 625	0.0938
 464	 600	0.0819
 348	 700	0.1357
 333	 675	0.1124
 391	 725	0.1395
 754	 850	0.1105
 739	 825	0.1271
 826	 725	0.1176
 783	 800	0.1224
 826	 775	0.1243
 536	 875	0.1010
 565	 875	0.0995
 507	 875	0.1029
 522	 850	0.1071
 493	 800	0.1281
 478	 775	0.1443
 478	 825	0.1114
 725	 850	0.1124
 623	 875	0.1019
 638	 850	0.0948
 536	 825	0.1133
 507	 825	0.1148
 449	 675	0.1219
 565	 575	0.0852
 580	 600	0.0948
 449	 375	0.1076
 449	 475	0.0614
 464	 450	0.0648
 174	 850	0.1114
 246	 775	0.1333
 217	 775	0.1343
 246	 825	0.1171
  29	 300	0.0557
   0	 300	0.0505
  87	 400	0.0752
 899	 650	0.0867
 739	 625	0.1381
 812	 650	0.1229
 855	 675	0.1076
 797	 625	0.1252
 783	 600	0.1462
 768	 475	0.1490
 754	 500	0.1571
 725	 500	0.1438
 739	 525	0.1505
 812	 550	0.1324
 841	 750	0.1190
 812	 750	0.1219
 855	 775	0.1195
 841	 800	0.1267
 565	 675	0.1252
 652	 675	0.1281
 638	 650	0.1138
 565	 775	0.1443
 681	 725	0.1314
 797	 675	0.1371
 710	 625	0.1376
 681	 625	0.1200
 638	 750	0.1533
 696	 550	0.1295
 667	 550	0.1229
 594	 575	0.0943
 623	 825	0.1176
 609	 800	0.1271
 638	 800	0.1176
 623	 425	0.1014
 609	 400	0.1062
 652	 325	0.1195
 565	 525	0.0771
 580	 550	0.0829
 478	 225	0.1314
 449	 225	0.1381
 377	 250	0.1514
 159	  75	0.0700
 464	  50	0.0643
 449	  25	0.0510
 391	  25	0.0586
  29	 150	0.0562
  14	 175	0.0574
 217	 175	0.1210
 188	 225	0.1390
 130	 175	0.0981
 145	 200	0.1110
 116	 200	0.1019
 507	 125	0.0862
 478	 125	0.0986
 406	 100	0.0795
 391	  75	0.0776
 319	 200	0.1395
 101	 225	0.0862
 130	 225	0.1076
 348	 250	0.1476
 362	 225	0.1429
 319	 250	0.1538
 884	  75	0.0848
 913	  75	0.0838
 957	 100	0.0622
 942	 175	0.0714
 942	 125	0.0757
 957	 150	0.0728
 870	 200	0.1129
 580	 100	0.0929
 551	 150	0.1090
 536	 225	0.1390
 826	  25	0.0481
 667	 350	0.1205
 812	 400	0.1248
 797	 425	0.1205
 797	 475	0.1338
 652	 275	0.1357
 594	 325	0.1214
 580	 350	0.1133
 101	 625	0.0876
  58	 550	0.0686
  72	 475	0.0824
 130	 575	0.1038
 116	 550	0.0814
 101	 575	0.0857
 130	 475	0.0943
 116	 500	0.0900
 130	 525	0.1010
 101	 525	0.0910
  87	 500	0.0843
 130	 425	0.1048
 159	 425	0.1200
 174	 550	0.1238
 159	 525	0.1138
 188	 525	0.1243
 304	 575	0.1186
 217	 575	0.1233
 232	 550	0.1390
 174	 500	0.1162
 203	 450	0.1381
 232	 500	0.1352
 333	 575	0.1095
 348	 600	0.1043
 319	 600	0.1067
 377	 650	0.1048
 348	 650	0.0957
 333	 625	0.1000
 362	 625	0.0971
 391	 575	0.0943
 377	 600	0.1005
 362	 775	0.1533
 377	 800	0.1395
 391	 775	0.1462
 290	 850	0.1019
 261	 800	0.1290
 275	 825	0.1267
 391	 675	0.1195
 464	 650	0.1143
 449	 625	0.0957
 797	 825	0.1167
 725	 700	0.1390
 739	 725	0.1452
 812	 800	0.1348
 797	 775	0.1295
 826	 825	0.1238
 493	 850	0.1095
 609	 850	0.1124
 594	 875	0.0995
 565	 825	0.1138
 420	 675	0.1171
 435	 400	0.0876
 493	 400	0.0890
 188	 825	0.1181
 203	 850	0.1100
 188	 875	0.1024
  58	 400	0.0710
 870	 750	0.1110
 551	 700	0.1338
 565	 725	0.1433
 609	 700	0.1343
 638	 600	0.1057
 783	 650	0.1410
 696	 600	0.1181
 739	 675	0.1395
 768	 675	0.1467
 696	 700	0.1281
 681	 675	0.1286
 710	 675	0.1176
 696	 650	0.1276
 594	 725	0.1386
 580	 750	0.1367
 638	 550	0.1062
 652	 575	0.1067
 609	 350	0.1171
 623	 325	0.1214
 493	 250	0.1405
 478	 275	0.1386
 493	  50	0.0686
 507	  25	0.0552
  43	 175	0.0714
 232	 150	0.1081
 203	 150	0.1133
 188	 175	0.1171
 174	 200	0.1167
 464	 150	0.1105
 449	 125	0.0967
 348	 200	0.1324
 928	 100	0.0786
 565	 125	0.1019
 551	 100	0.1005
 536	 125	0.0943
 536	 175	0.1229
 551	 200	0.1281
 507	 225	0.1367
 783	 450	0.1371
 812	 450	0.1214
 754	 450	0.1533
 638	 250	0.1448
 623	 275	0.1414
 638	 300	0.1171
 609	 300	0.1229
 116	 600	0.0967
  87	 600	0.0833
  58	 600	0.0762
 101	 475	0.0819
  87	 550	0.0814
 203	 550	0.1290
 159	 475	0.0967
 203	 500	0.1314
 217	 475	0.1319
 391	 625	0.0905
 406	 600	0.0929
 304	 825	0.1219
 797	 725	0.1224
 812	 700	0.1219
 783	 700	0.1395
 768	 725	0.1438
 406	 700	0.1324
 159	 825	0.1162
 580	 700	0.1467
 623	 725	0.1300
 652	 625	0.1057
 667	 600	0.1100
 681	 575	0.1176
 623	 575	0.1019
 609	 600	0.0971
 725	 650	0.1419
 710	 725	0.1438
 594	 775	0.1438
 435	 250	0.1529
 464	 250	0.1490
 449	 275	0.1429
 899	 150	0.0929
 870	 100	0.1048
 899	 100	0.0900
 913	 125	0.0838
 826	 175	0.1195
 812	 200	0.1276
 855	 175	0.1071
 522	 150	0.1010
 101	 425	0.0910
 116	 450	0.1010
  87	 450	0.0786
 188	 475	0.1148
 768	 775	0.1271
 710	 775	0.1438
 377	 700	0.1290
 362	 675	0.1200
 623	 625	0.1071
 594	 625	0.1033
 754	 650	0.1443
 768	 625	0.1443
 870	 150	0.0957
 884	 175	0.0990
 884	 125	0.0990
 174	 450	0.1105
 754	 750	0.1367
 783	 750	0.1267
 681	 775	0.1452
 696	 750	0.1548
 826	 125	0.1000
 841	 150	0.1014
 812	 150	0.1100
 725	 750	0.1538
 739	 775	0.1329
 478	 975	0.0581
 493	 450	0.0714
 971	 775	0.0644
 971	 525	0.0701
 870	 850	0.1076
 884	 975	0.0552
 957	 700	0.0641
 565	 975	0.0457
 145	 100	0.0919
 319	   0	0.0390
 623	  25	0.0614
 754	 150	0.1086
 826	 375	0.1190
 696	 200	0.1343
 623	 225	0.1443
  14	 825	0.0593
 116	 650	0.1000
 275	 975	0.0524
 261	 450	0.1376
   0	 400	0.0415
 797	 925	0.0819
 928	 700	0.0786
 609	 500	0.0848
 246	  25	0.0524
 188	  25	0.0681
 232	   0	0.0419
 174	 100	0.0829
 188	 125	0.1014
 145	   0	0.0648
  87	   0	0.0495
   0	 100	0.0605
 377	 150	0.1038
 319	 100	0.0981
 899	   0	0.0562
